case_id,report_text,meeting_count,attendee_count
LA04417,"Social Impact Assessment Report — Urban Housing Project, Rajasthan_District_2, Rajasthan


Consultation process: 2 public consultation meetings were held at the local primary school premises under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 57 persons attended across all sessions, against 97 families recorded as affected.

No material objection to the acquisition was recorded during the sessions; queries were limited to timelines and disbursement procedure.

The assembly recorded that the parcel includes common grazing land used by households who own no land in the acquisition area and would therefore receive no compensation.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",2,57
LA04418,"Social Impact Assessment Status — Irrigation Project, Rajasthan_District_1, Rajasthan

No formal Social Impact Assessment has been conducted for this project as of the latest administrative review. Community consultation status: not initiated. Under Section 4 of the Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement Act, 2013, an SIA is a mandatory pre-requisite for acquisitions of this nature and scale. This file is flagged pending initiation of the consultation process.",0,0
LA04419,"Social Impact Assessment Status — Urban Housing Project, Uttar Pradesh_District_3, Uttar Pradesh

No formal Social Impact Assessment has been conducted for this project as of the latest administrative review. Community consultation status: not initiated. Under Section 4 of the Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement Act, 2013, an SIA is a mandatory pre-requisite for acquisitions of this nature and scale. This file is flagged pending initiation of the consultation process.",0,0
LA04420,"Social Impact Assessment Report — Mining Project, Bihar_District_2, Bihar


Consultation process: 4 public consultation meetings were held at the block development office under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 14 persons attended across all sessions, against 20 families recorded as affected.

No material objection to the acquisition was recorded during the sessions; queries were limited to timelines and disbursement procedure.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",4,14
LA04421,"Social Impact Assessment Status — Industrial Corridor Project, Uttar Pradesh_District_1, Uttar Pradesh

No formal Social Impact Assessment has been conducted for this project as of the latest administrative review. Community consultation status: not initiated. Under Section 4 of the Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement Act, 2013, an SIA is a mandatory pre-requisite for acquisitions of this nature and scale. This file is flagged pending initiation of the consultation process.",0,0
LA04422,"Social Impact Assessment Report — Mining Project, West Bengal_District_4, West Bengal


Consultation process: 3 public consultation meetings were held at the local primary school premises under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 8 persons attended across all sessions, against 9 families recorded as affected.

Objections at these sessions were raised principally by the local women's self-help group and representatives of the Scheduled Tribe community.

Nature of objections — procedural: the draft rehabilitation schedule was read aloud but not distributed in writing, which several attendees objected to.

Attendees repeatedly referred to an acquisition in a neighbouring district where compensation remains undisbursed after two years, and said they had no reason to expect different treatment here.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",3,8
LA04423,"Social Impact Assessment Report — Urban Housing Project, Maharashtra_District_3, Maharashtra


Consultation process: 2 public consultation meetings were held at a temporary shamiana erected near the proposed site under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 20 persons attended across all sessions, against 25 families recorded as affected.

No material objection to the acquisition was recorded during the sessions; queries were limited to timelines and disbursement procedure.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",2,20
LA04424,"Social Impact Assessment Status — Mining Project, Uttar Pradesh_District_3, Uttar Pradesh

No formal Social Impact Assessment has been conducted for this project as of the latest administrative review. Community consultation status: not initiated. Under Section 4 of the Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement Act, 2013, an SIA is a mandatory pre-requisite for acquisitions of this nature and scale. This file is flagged pending initiation of the consultation process.",0,0
LA04425,"Social Impact Assessment Report — Power Plant Project, Odisha_District_3, Odisha


Consultation process: 3 public consultation meetings were held at the local primary school premises under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 112 persons attended across all sessions, against 125 families recorded as affected.

No material objection to the acquisition was recorded during the sessions; queries were limited to timelines and disbursement procedure.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",3,112
LA04426,"Social Impact Assessment Report — Mining Project, Rajasthan_District_2, Rajasthan


Consultation process: 3 public consultation meetings were held at the village community hall under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 124 persons attended across all sessions, against 102 families recorded as affected.

Attendance was high relative to the number of affected households, with participation from beyond the immediately affected families.

Objections at these sessions were raised principally by tenant cultivators.

Nature of objections — substantive: a section of attendees questioned whether the stated public purpose justifies displacement at this scale, and asked for the project justification documents to be placed in the public domain.

Several speakers recalled assurances given during an earlier survey visit that were not honoured, and asked what guarantee distinguishes the present commitments.

Some attendees stated that they would approach the High Court if the award is declared without their objections being addressed in writing.

Outcome: the Gram Sabha deferred its resolution, requesting a further sitting once written responses to the points above are furnished.",3,124
LA04427,"Social Impact Assessment Report — Mining Project, Rajasthan_District_3, Rajasthan


Consultation process: 3 public consultation meetings were held at the village community hall under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 8 persons attended across all sessions, against 16 families recorded as affected.

No material objection to the acquisition was recorded during the sessions; queries were limited to timelines and disbursement procedure.

The consultation noted that the village water tank falls inside the boundary, with no alternative source identified in the rehabilitation plan.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",3,8
LA04428,"Social Impact Assessment Report — Railway Project, Gujarat_District_4, Gujarat


Consultation process: 4 public consultation meetings were held at the block development office under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 56 persons attended across all sessions, against 85 families recorded as affected.

No material objection to the acquisition was recorded during the sessions; queries were limited to timelines and disbursement procedure.

The assembly recorded that the parcel includes common grazing land used by households who own no land in the acquisition area and would therefore receive no compensation.

Outcome: the Gram Sabha deferred its resolution, requesting a further sitting once written responses to the points above are furnished.",4,56
LA04429,"Social Impact Assessment Report — Mining Project, West Bengal_District_1, West Bengal


Consultation process: 4 public consultation meetings were held at the Gram Panchayat office under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 8 persons attended across all sessions, against 16 families recorded as affected.

Objections at these sessions were raised principally by elected Panchayat members, tenant cultivators and landowning farmers.

Nature of objections — procedural: the notice period fell short of what attendees expected, leaving little time to consult family members working outside the district.

The consultation noted that the village water tank falls inside the boundary, with no alternative source identified in the rehabilitation plan.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",4,8
LA04430,"Social Impact Assessment Report — Urban Housing Project, Madhya Pradesh_District_3, Madhya Pradesh


Consultation process: 4 public consultation meetings were held at the Gram Panchayat office under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 8 persons attended across all sessions, against 5 families recorded as affected.

Attendance was high relative to the number of affected households, with participation from beyond the immediately affected families.

Objections at these sessions were raised principally by agricultural labourers, landowning farmers and the local women's self-help group.

Nature of objections — procedural: attendees asked why the survey map displayed at the meeting differed from the one circulated earlier.

Outcome: the Gram Sabha deferred its resolution, requesting a further sitting once written responses to the points above are furnished.",4,8
LA04431,"Social Impact Assessment Report — Railway Project, Punjab_District_1, Punjab


Consultation process: 3 public consultation meetings were held at the block development office under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 11 persons attended across all sessions, against 48 families recorded as affected.

The consultation team notes that attendance represented a small share of the affected households, and that the sessions may not reflect the views of the wider affected population.

Objections at these sessions were raised principally by landowning farmers, elected Panchayat members and local shopkeepers and traders.

Nature of objections — substantive: the assembly contested the classification of the land in the revenue record, which the acquiring authority has relied on to determine compensation.

Speakers warned of an indefinite dharna at the site office if the process continues without a further hearing.

Outcome: the Gram Sabha deferred its resolution, requesting a further sitting once written responses to the points above are furnished.",3,11
LA04432,"Social Impact Assessment Report — Highway Project, Gujarat_District_4, Gujarat


Consultation process: 2 public consultation meetings were held at a temporary shamiana erected near the proposed site under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 14 persons attended across all sessions, against 17 families recorded as affected.

Objections at these sessions were raised principally by tenant cultivators.

Nature of objections — substantive: a section of attendees questioned whether the stated public purpose justifies displacement at this scale, and asked for the project justification documents to be placed in the public domain.

A group of affected families indicated they have retained counsel and intend to file a writ petition should possession proceedings begin.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",2,14
LA04433,"Social Impact Assessment Report — Industrial Corridor Project, Maharashtra_District_4, Maharashtra


Consultation process: 4 public consultation meetings were held at the block development office under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 86 persons attended across all sessions, against 88 families recorded as affected.

Attendance was high relative to the number of affected households, with participation from beyond the immediately affected families.

Objections at these sessions were raised principally by tenant cultivators and landowning farmers.

Nature of objections — procedural: the notice period fell short of what attendees expected, leaving little time to consult family members working outside the district.

Attendees raised the loss of access to the minor irrigation channel that supports the second cropping season for land beyond the acquisition boundary.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",4,86
LA04434,"Social Impact Assessment Report — Power Plant Project, Madhya Pradesh_District_3, Madhya Pradesh


Consultation process: 2 public consultation meetings were held at the village community hall under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 9 persons attended across all sessions, against 14 families recorded as affected.

No material objection to the acquisition was recorded during the sessions; queries were limited to timelines and disbursement procedure.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",2,9
LA04435,"Social Impact Assessment Status — Urban Housing Project, Bihar_District_2, Bihar

No formal Social Impact Assessment has been conducted for this project as of the latest administrative review. Community consultation status: not initiated. Under Section 4 of the Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement Act, 2013, an SIA is a mandatory pre-requisite for acquisitions of this nature and scale. This file is flagged pending initiation of the consultation process.",0,0
LA04436,"Social Impact Assessment Report — Urban Housing Project, Madhya Pradesh_District_2, Madhya Pradesh


Consultation process: 3 public consultation meetings were held at the village community hall under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 12 persons attended across all sessions, against 13 families recorded as affected.

Attendance was high relative to the number of affected households, with participation from beyond the immediately affected families.

Objections at these sessions were raised principally by local shopkeepers and traders and tenant cultivators.

Nature of objections — procedural: meeting notices were not circulated widely enough, and several hamlets say they learned of the session only afterwards.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",3,12
LA04437,"Social Impact Assessment Report — Highway Project, Madhya Pradesh_District_2, Madhya Pradesh


Consultation process: 3 public consultation meetings were held at the village community hall under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 80 persons attended across all sessions, against 99 families recorded as affected.

Objections at these sessions were raised principally by agricultural labourers, tenant cultivators and the local women's self-help group.

Nature of objections — procedural: meeting notices were not circulated widely enough, and several hamlets say they learned of the session only afterwards.

The consultation team noted visible distrust rooted in a prior project in the same block, where promised employment did not materialise.

The assembly recorded that the parcel includes common grazing land used by households who own no land in the acquisition area and would therefore receive no compensation.

Some attendees stated that they would approach the High Court if the award is declared without their objections being addressed in writing.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",3,80
LA04438,"Social Impact Assessment Report — Highway Project, Rajasthan_District_1, Rajasthan


Consultation process: 3 public consultation meetings were held at the Gram Panchayat office under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 25 persons attended across all sessions, against 94 families recorded as affected.

The consultation team notes that attendance represented a small share of the affected households, and that the sessions may not reflect the views of the wider affected population.

No material objection to the acquisition was recorded during the sessions; queries were limited to timelines and disbursement procedure.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",3,25
LA04439,"Social Impact Assessment Report — Irrigation Project, Rajasthan_District_1, Rajasthan


Consultation process: 2 public consultation meetings were held at the Gram Panchayat office under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 25 persons attended across all sessions, against 102 families recorded as affected.

The consultation team notes that attendance represented a small share of the affected households, and that the sessions may not reflect the views of the wider affected population.

No material objection to the acquisition was recorded during the sessions; queries were limited to timelines and disbursement procedure.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",2,25
LA04440,"Social Impact Assessment Report — Highway Project, Bihar_District_2, Bihar


Consultation process: 3 public consultation meetings were held at the local primary school premises under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 107 persons attended across all sessions, against 315 families recorded as affected.

Objections at these sessions were raised principally by tenant cultivators, agricultural labourers and representatives of the Scheduled Tribe community.

Nature of objections — procedural: the draft rehabilitation schedule was read aloud but not distributed in writing, which several attendees objected to.

Several speakers recalled assurances given during an earlier survey visit that were not honoured, and asked what guarantee distinguishes the present commitments.

Outcome: the Gram Sabha deferred its resolution, requesting a further sitting once written responses to the points above are furnished.",3,107
LA04441,"Social Impact Assessment Status — Irrigation Project, Odisha_District_4, Odisha

No formal Social Impact Assessment has been conducted for this project as of the latest administrative review. Community consultation status: not initiated. Under Section 4 of the Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement Act, 2013, an SIA is a mandatory pre-requisite for acquisitions of this nature and scale. This file is flagged pending initiation of the consultation process.",0,0
LA04442,"Social Impact Assessment Report — Power Plant Project, Karnataka_District_3, Karnataka


Consultation process: 3 public consultation meetings were held at the Gram Panchayat office under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 12 persons attended across all sessions, against 46 families recorded as affected.

The consultation team notes that attendance represented a small share of the affected households, and that the sessions may not reflect the views of the wider affected population.

Objections at these sessions were raised principally by landowning farmers, representatives of the Scheduled Tribe community and agricultural labourers.

Nature of objections — procedural: attendees asked why the survey map displayed at the meeting differed from the one circulated earlier.

The consultation noted that the village water tank falls inside the boundary, with no alternative source identified in the rehabilitation plan.

Outcome: the Gram Sabha deferred its resolution, requesting a further sitting once written responses to the points above are furnished.",3,12
LA04443,"Social Impact Assessment Status — Mining Project, Karnataka_District_1, Karnataka

No formal Social Impact Assessment has been conducted for this project as of the latest administrative review. Community consultation status: not initiated. Under Section 4 of the Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement Act, 2013, an SIA is a mandatory pre-requisite for acquisitions of this nature and scale. This file is flagged pending initiation of the consultation process.",0,0
LA04444,"Social Impact Assessment Report — Irrigation Project, Karnataka_District_3, Karnataka


Consultation process: 2 public consultation meetings were held at the Gram Panchayat office under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 11 persons attended across all sessions, against 16 families recorded as affected.

Objections at these sessions were raised principally by representatives of the Scheduled Tribe community.

Nature of objections — substantive: the assembly contested the classification of the land in the revenue record, which the acquiring authority has relied on to determine compensation.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",2,11
LA04445,"Social Impact Assessment Report — Power Plant Project, Madhya Pradesh_District_3, Madhya Pradesh


Consultation process: 2 public consultation meetings were held at the local primary school premises under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 8 persons attended across all sessions, against 31 families recorded as affected.

The consultation team notes that attendance represented a small share of the affected households, and that the sessions may not reflect the views of the wider affected population.

No material objection to the acquisition was recorded during the sessions; queries were limited to timelines and disbursement procedure.

Attendees raised the loss of access to the minor irrigation channel that supports the second cropping season for land beyond the acquisition boundary.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",2,8
LA04446,"Social Impact Assessment Report — Highway Project, Rajasthan_District_2, Rajasthan


Consultation process: 2 public consultation meetings were held at a temporary shamiana erected near the proposed site under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 10 persons attended across all sessions, against 12 families recorded as affected.

Objections at these sessions were raised principally by the local women's self-help group, elected Panchayat members and representatives of the Scheduled Tribe community.

Nature of objections — procedural: meeting notices were not circulated widely enough, and several hamlets say they learned of the session only afterwards.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",2,10
LA04447,"Social Impact Assessment Report — Highway Project, Bihar_District_4, Bihar


Consultation process: 4 public consultation meetings were held at the block development office under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 8 persons attended across all sessions, against 17 families recorded as affected.

No material objection to the acquisition was recorded during the sessions; queries were limited to timelines and disbursement procedure.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",4,8
LA04448,"Social Impact Assessment Report — Railway Project, Punjab_District_1, Punjab


Consultation process: 4 public consultation meetings were held at the Gram Panchayat office under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 8 persons attended across all sessions, against 13 families recorded as affected.

Objections at these sessions were raised principally by landowning farmers.

Nature of objections — substantive: several families disputed the necessity of the alignment itself, arguing an alternative route would avoid settled habitation entirely.

The assembly recorded that the parcel includes common grazing land used by households who own no land in the acquisition area and would therefore receive no compensation.

Outcome: the Gram Sabha deferred its resolution, requesting a further sitting once written responses to the points above are furnished.",4,8
LA04449,"Social Impact Assessment Report — Irrigation Project, Rajasthan_District_1, Rajasthan


Consultation process: 4 public consultation meetings were held at the village community hall under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 66 persons attended across all sessions, against 76 families recorded as affected.

No material objection to the acquisition was recorded during the sessions; queries were limited to timelines and disbursement procedure.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",4,66
LA04450,"Social Impact Assessment Report — Urban Housing Project, Madhya Pradesh_District_1, Madhya Pradesh


Consultation process: 2 public consultation meetings were held at the village community hall under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 67 persons attended across all sessions, against 90 families recorded as affected.

No material objection to the acquisition was recorded during the sessions; queries were limited to timelines and disbursement procedure.

Several speakers recalled assurances given during an earlier survey visit that were not honoured, and asked what guarantee distinguishes the present commitments.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",2,67
LA04451,"Social Impact Assessment Status — Power Plant Project, Rajasthan_District_1, Rajasthan

No formal Social Impact Assessment has been conducted for this project as of the latest administrative review. Community consultation status: not initiated. Under Section 4 of the Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement Act, 2013, an SIA is a mandatory pre-requisite for acquisitions of this nature and scale. This file is flagged pending initiation of the consultation process.",0,0
LA04452,"Social Impact Assessment Status — Irrigation Project, West Bengal_District_1, West Bengal

No formal Social Impact Assessment has been conducted for this project as of the latest administrative review. Community consultation status: not initiated. Under Section 4 of the Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement Act, 2013, an SIA is a mandatory pre-requisite for acquisitions of this nature and scale. This file is flagged pending initiation of the consultation process.",0,0
LA04453,"Social Impact Assessment Status — Irrigation Project, Rajasthan_District_1, Rajasthan

No formal Social Impact Assessment has been conducted for this project as of the latest administrative review. Community consultation status: not initiated. Under Section 4 of the Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement Act, 2013, an SIA is a mandatory pre-requisite for acquisitions of this nature and scale. This file is flagged pending initiation of the consultation process.",0,0
LA04454,"Social Impact Assessment Report — Highway Project, Karnataka_District_3, Karnataka


Consultation process: 4 public consultation meetings were held at the block development office under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 30 persons attended across all sessions, against 43 families recorded as affected.

No material objection to the acquisition was recorded during the sessions; queries were limited to timelines and disbursement procedure.

Outcome: the Gram Sabha declined to pass a resolution of consent, and recorded its objection to the acquisition as presently framed.",4,30
LA04455,"Social Impact Assessment Report — Railway Project, Gujarat_District_3, Gujarat


Consultation process: 2 public consultation meetings were held at the Gram Panchayat office under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 48 persons attended across all sessions, against 78 families recorded as affected.

Objections at these sessions were raised principally by elected Panchayat members and representatives of the Scheduled Tribe community.

Nature of objections — procedural: the draft rehabilitation schedule was read aloud but not distributed in writing, which several attendees objected to.

Attendees repeatedly referred to an acquisition in a neighbouring district where compensation remains undisbursed after two years, and said they had no reason to expect different treatment here.

Attendees identified a sacred grove within the proposed boundary and stated that its disturbance is not a matter for negotiation.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",2,48
LA04456,"Social Impact Assessment Report — Power Plant Project, Gujarat_District_3, Gujarat


Consultation process: 3 public consultation meetings were held at the local primary school premises under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 16 persons attended across all sessions, against 29 families recorded as affected.

No material objection to the acquisition was recorded during the sessions; queries were limited to timelines and disbursement procedure.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",3,16
LA04457,"Social Impact Assessment Report — Industrial Corridor Project, Karnataka_District_2, Karnataka


Consultation process: 3 public consultation meetings were held at the village community hall under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 18 persons attended across all sessions, against 47 families recorded as affected.

Objections at these sessions were raised principally by landowning farmers, the local women's self-help group and tenant cultivators.

Nature of objections — procedural: the notice period fell short of what attendees expected, leaving little time to consult family members working outside the district.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",3,18
LA04458,"Social Impact Assessment Status — Urban Housing Project, Maharashtra_District_3, Maharashtra

No formal Social Impact Assessment has been conducted for this project as of the latest administrative review. Community consultation status: not initiated. Under Section 4 of the Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement Act, 2013, an SIA is a mandatory pre-requisite for acquisitions of this nature and scale. This file is flagged pending initiation of the consultation process.",0,0
LA04459,"Social Impact Assessment Report — Railway Project, Karnataka_District_4, Karnataka


Consultation process: 3 public consultation meetings were held at a temporary shamiana erected near the proposed site under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 8 persons attended across all sessions, against 28 families recorded as affected.

The consultation team notes that attendance represented a small share of the affected households, and that the sessions may not reflect the views of the wider affected population.

No material objection to the acquisition was recorded during the sessions; queries were limited to timelines and disbursement procedure.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",3,8
LA04460,"Social Impact Assessment Status — Power Plant Project, West Bengal_District_1, West Bengal

No formal Social Impact Assessment has been conducted for this project as of the latest administrative review. Community consultation status: not initiated. Under Section 4 of the Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement Act, 2013, an SIA is a mandatory pre-requisite for acquisitions of this nature and scale. This file is flagged pending initiation of the consultation process.",0,0
LA04461,"Social Impact Assessment Status — Railway Project, Gujarat_District_4, Gujarat

No formal Social Impact Assessment has been conducted for this project as of the latest administrative review. Community consultation status: not initiated. Under Section 4 of the Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement Act, 2013, an SIA is a mandatory pre-requisite for acquisitions of this nature and scale. This file is flagged pending initiation of the consultation process.",0,0
LA04462,"Social Impact Assessment Report — Irrigation Project, Gujarat_District_3, Gujarat


Consultation process: 4 public consultation meetings were held at the village community hall under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 17 persons attended across all sessions, against 24 families recorded as affected.

No material objection to the acquisition was recorded during the sessions; queries were limited to timelines and disbursement procedure.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",4,17
LA04463,"Social Impact Assessment Report — Mining Project, Rajasthan_District_4, Rajasthan


Consultation process: 4 public consultation meetings were held at the Gram Panchayat office under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 21 persons attended across all sessions, against 182 families recorded as affected.

The consultation team notes that attendance represented a small share of the affected households, and that the sessions may not reflect the views of the wider affected population.

No material objection to the acquisition was recorded during the sessions; queries were limited to timelines and disbursement procedure.

Attendees identified a sacred grove within the proposed boundary and stated that its disturbance is not a matter for negotiation.

Speakers warned of an indefinite dharna at the site office if the process continues without a further hearing.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",4,21
LA04464,"Social Impact Assessment Status — Urban Housing Project, Odisha_District_2, Odisha

No formal Social Impact Assessment has been conducted for this project as of the latest administrative review. Community consultation status: not initiated. Under Section 4 of the Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement Act, 2013, an SIA is a mandatory pre-requisite for acquisitions of this nature and scale. This file is flagged pending initiation of the consultation process.",0,0
LA04465,"Social Impact Assessment Report — Irrigation Project, Uttar Pradesh_District_4, Uttar Pradesh


Consultation process: 2 public consultation meetings were held at the block development office under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 8 persons attended across all sessions, against 13 families recorded as affected.

No material objection to the acquisition was recorded during the sessions; queries were limited to timelines and disbursement procedure.

Speakers warned of an indefinite dharna at the site office if the process continues without a further hearing.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",2,8
LA04466,"Social Impact Assessment Status — Power Plant Project, Uttar Pradesh_District_1, Uttar Pradesh

No formal Social Impact Assessment has been conducted for this project as of the latest administrative review. Community consultation status: not initiated. Under Section 4 of the Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement Act, 2013, an SIA is a mandatory pre-requisite for acquisitions of this nature and scale. This file is flagged pending initiation of the consultation process.",0,0
LA04467,"Social Impact Assessment Report — Power Plant Project, Bihar_District_3, Bihar


Consultation process: 4 public consultation meetings were held at the block development office under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 8 persons attended across all sessions, against 13 families recorded as affected.

No material objection to the acquisition was recorded during the sessions; queries were limited to timelines and disbursement procedure.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",4,8
LA04468,"Social Impact Assessment Status — Power Plant Project, Maharashtra_District_2, Maharashtra

No formal Social Impact Assessment has been conducted for this project as of the latest administrative review. Community consultation status: not initiated. Under Section 4 of the Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement Act, 2013, an SIA is a mandatory pre-requisite for acquisitions of this nature and scale. This file is flagged pending initiation of the consultation process.",0,0
LA04469,"Social Impact Assessment Report — Highway Project, Bihar_District_2, Bihar


Consultation process: 2 public consultation meetings were held at a temporary shamiana erected near the proposed site under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 10 persons attended across all sessions, against 22 families recorded as affected.

Objections at these sessions were raised principally by representatives of the Scheduled Tribe community.

Nature of objections — procedural: the draft rehabilitation schedule was read aloud but not distributed in writing, which several attendees objected to.

Outcome: the Gram Sabha passed a resolution recording no objection to the acquisition proceeding to the next stage.",2,10
LA04470,"Social Impact Assessment Status — Urban Housing Project, Odisha_District_1, Odisha

No formal Social Impact Assessment has been conducted for this project as of the latest administrative review. Community consultation status: not initiated. Under Section 4 of the Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement Act, 2013, an SIA is a mandatory pre-requisite for acquisitions of this nature and scale. This file is flagged pending initiation of the consultation process.",0,0
LA04471,"Social Impact Assessment Report — Mining Project, Rajasthan_District_1, Rajasthan


Consultation process: 3 public consultation meetings were held at the block development office under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 31 persons attended across all sessions, against 55 families recorded as affected.

Objections at these sessions were raised principally by representatives of the Scheduled Tribe community.

Nature of objections — substantive: a section of attendees questioned whether the stated public purpose justifies displacement at this scale, and asked for the project justification documents to be placed in the public domain.

The consultation noted that the village water tank falls inside the boundary, with no alternative source identified in the rehabilitation plan.

Outcome: the Gram Sabha declined to pass a resolution of consent, and recorded its objection to the acquisition as presently framed.",3,31
LA04472,"Social Impact Assessment Report — Urban Housing Project, Madhya Pradesh_District_1, Madhya Pradesh


Consultation process: 3 public consultation meetings were held at the Gram Panchayat office under the Gram Sabha / local body process required by the LARR Act, 2013. Approximately 50 persons attended across all sessions, against 127 families recorded as affected.

No material objection to the acquisition was recorded during the sessions; queries were limited to timelines and disbursement procedure.

The consultation team noted visible distrust rooted in a prior project in the same block, where promised employment did not materialise.

Outcome: the Gram Sabha deferred its resolution, requesting a further sitting once written responses to the points above are furnished.",3,50
LA04473,"Social Impact Assessment Status — Urban Housing Project, Bihar_District_2, Bihar

No formal Social Impact Assessment has been conducted for this project as of the latest administrative review. Community consultation status: not initiated. Under Section 4 of the Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement Act, 2013, an SIA is a mandatory pre-requisite for acquisitions of this nature and scale. This file is flagged pending initiation of the consultation process.",0,0
